text_id,paper_discipline,level_cat,student_gender,speaker_status,paper_type,the,of,and,to,in,a,is,that,for,this,be,as,are,with,it,on,not,by,was,from,an,have,their,or,which,i,they,his,can,will,we,were,at,these,more,but,he,would,has,one,also,all,there,her,between,when,if,may,only,about
ENG.G2.01.1,English,G2,M,NS,Essay,68788.88,45371.39,37687.52,20490.3,22685.69,22319.8,10976.95,16099.52,11342.85,2927.19,3293.08,17563.12,3658.98,6220.27,7317.97,4756.68,4756.68,6586.17,5122.58,4024.88,6952.07,4390.78,4390.78,4756.68,3293.08,731.8,2927.19,5122.58,1829.49,1097.69,731.8,2195.39,1097.69,2561.29,1463.59,2195.39,4756.68,1463.59,1097.69,3293.08,1829.49,1829.49,0,7683.86,1829.49,1097.69,2195.39,1097.69,2195.39,3658.98
ENG.G2.02.1,English,G2,M,NS,Essay,87403.6,61329.42,34887.99,18729.34,27910.39,34153.51,16158.65,11017.26,11017.26,5508.63,1836.21,12118.99,4406.9,12486.23,4039.66,2937.94,6243.11,4039.66,367.24,4774.15,9915.53,734.48,3305.18,2203.45,8079.32,0,2937.94,12118.99,2203.45,367.24,367.24,0,3305.18,367.24,367.24,6977.6,7712.08,367.24,734.48,1101.73,1836.21,2203.45,367.24,0,3305.18,367.24,1468.97,367.24,2570.69,1101.73
ENG.G2.02.2,English,G2,M,NS,Essay,90630.89,58851.22,25659.13,29425.61,27777.78,24011.3,17184.56,15301.32,7532.96,5649.72,3295.67,9416.2,5178.91,7297.55,4237.29,3531.07,4001.88,4943.5,706.21,5178.91,4001.88,470.81,5414.31,3531.07,6120.53,2118.64,1647.83,12476.46,1412.43,1412.43,0,235.4,3531.07,2118.64,941.62,4708.1,5178.91,706.21,2354.05,1177.02,1647.83,706.21,0,4708.1,2118.64,706.21,2354.05,706.21,3060.26,235.4
ENG.G2.03.1,English,G2,F,NS,Essay,67805.57,44205.71,35928.14,23071.5,23775.98,20781.97,7396.97,9158.15,7044.73,4755.2,1761.18,10919.34,2465.66,6516.38,1937.3,7573.09,3522.37,4931.31,2817.89,4226.84,1937.3,1408.95,6516.38,4226.84,1585.07,1761.18,2465.66,10038.75,1585.07,528.36,880.59,528.36,2113.42,1232.83,1408.95,4402.96,5459.67,528.36,1937.3,1408.95,6164.14,2817.89,528.36,9686.51,2641.78,1056.71,352.24,0,3170.13,3170.13
ENG.G2.04.1,English,G2,F,NS,Essay,69981.58,23941.07,18416.21,30847.15,11049.72,34990.79,9208.1,24861.88,8287.29,2302.03,5064.46,12430.94,3683.24,5064.46,8747.7,5524.86,4143.65,4143.65,460.41,2762.43,5524.86,920.81,460.41,1841.62,5524.86,1841.62,920.81,29926.34,1841.62,920.81,2762.43,460.41,3683.24,1381.22,3683.24,1381.22,16114.18,4604.05,1381.22,5064.46,920.81,2302.03,0,9668.51,2302.03,920.81,4604.05,0,3683.24,920.81
ENG.G2.05.1,English,G2,M,NS,Critique,88326.68,54889.78,31513.54,23968.04,25595.5,28258.62,11984.02,8729.1,9025,8137.3,1923.36,12575.82,5622.13,2811.07,3550.82,4438.53,2219.26,5178.28,3106.97,5326.23,3698.77,1627.46,2811.07,5918.04,2959.02,2071.31,1479.51,7101.64,1923.36,1479.51,3254.92,887.71,2071.31,3846.72,2959.02,6805.74,4142.62,887.71,1331.56,1923.36,1627.46,2219.26,1923.36,147.95,591.8,1775.41,1331.56,1775.41,887.71,739.75
ENG.G2.06.1,English,G2,M,NS,Report,85615.74,41590.59,33069.59,23534.19,20896.73,21099.61,10955.57,10752.69,9332.52,2434.57,2231.69,14404.54,1825.93,10549.81,4666.26,5274.9,2637.45,4869.14,3854.74,3854.74,4666.26,1420.17,3448.98,1420.17,3246.09,2231.69,1825.93,5883.55,1014.4,608.64,202.88,608.64,3651.86,1420.17,811.52,2231.69,3043.21,608.64,2231.69,1217.29,2231.69,1014.4,1014.4,5477.78,1014.4,1014.4,1420.17,405.76,1014.4,1420.17
ENG.G2.07.1,English,G2,F,NS,Report,40008.84,34040.67,53271.44,28293.55,24535.81,17020.34,8620.69,19009.73,5084,7736.52,5968.17,15694.08,15473.03,3094.61,1989.39,3094.61,3978.78,4862.95,0,1989.39,4420.87,2652.52,5084,6189.21,1547.3,3757.74,9283.82,0,2652.52,1105.22,3978.78,0,4199.82,14367.82,1547.3,1768.35,221.04,221.04,1105.22,884.17,1768.35,1768.35,442.09,663.13,663.13,1105.22,221.04,2210.43,1326.26,7294.43
ENG.G3.03.1,English,G3,F,NS,Critique,67198.58,48226.95,27482.27,31205.67,24113.48,22340.43,16489.36,18439.72,4609.93,12765.96,4609.93,6205.67,7446.81,6560.28,6028.37,6382.98,2659.57,4964.54,1950.35,3014.18,4609.93,5496.45,3191.49,4432.62,2836.88,4609.93,3723.4,6205.67,5141.84,1418.44,4432.62,531.91,6382.98,9929.08,1773.05,3368.79,2836.88,709.22,4255.32,6560.28,1241.13,886.52,3723.4,3368.79,3368.79,1950.35,709.22,1418.44,1950.35,4255.32
ENG.G3.04.1,English,G3,F,NS,Essay,68327.67,40770.1,30955.08,26425.07,30200.08,16610.04,10192.53,15100.04,8305.02,9060.02,3397.51,12080.03,3397.51,7172.52,8682.52,3020.01,6417.52,5285.01,4152.51,5285.01,4152.51,1132.5,1887.5,7172.52,3397.51,2642.51,1510,4907.51,2642.51,755,2642.51,1132.5,3020.01,1132.5,1887.5,1132.5,6417.52,2265.01,2642.51,3397.51,377.5,1132.5,1510,20385.05,1510,2265.01,1132.5,377.5,1132.5,755
HIS.G0.01.1,History,G0,M,NS,Report,82637.73,42570.95,25876.46,23372.29,20033.39,28380.63,13355.59,12520.87,9181.97,8347.25,1669.45,10016.69,3338.9,5843.07,7512.52,834.72,10851.42,834.72,9181.97,7512.52,4173.62,0,1669.45,4173.62,834.72,834.72,5008.35,10016.69,0,0,834.72,5843.07,3338.9,0,4173.62,6677.8,13355.59,834.72,4173.62,4173.62,0,1669.45,3338.9,0,834.72,0,0,0,2504.17,2504.17
HIS.G0.02.1,History,G0,F,NS,Report,87164.75,38314.18,26819.92,19157.09,28735.63,20114.94,957.85,8620.69,10536.4,957.85,0,6704.98,0,8620.69,1915.71,4789.27,2873.56,3831.42,7662.84,6704.98,5747.13,957.85,5747.13,0,3831.42,957.85,2873.56,0,0,957.85,0,2873.56,1915.71,5747.13,957.85,957.85,0,0,0,0,2873.56,0,0,957.85,5747.13,0,0,0,0,0
HIS.G0.02.2,History,G0,F,NS,Report,73548.39,33548.39,27096.77,30967.74,25806.45,23225.81,3870.97,16774.19,14193.55,7741.94,2580.65,10322.58,1290.32,3870.97,3870.97,0,7741.94,1290.32,3870.97,3870.97,1290.32,2580.65,3870.97,1290.32,1290.32,0,0,5161.29,0,1290.32,0,6451.61,3870.97,3870.97,2580.65,2580.65,3870.97,9032.26,2580.65,0,0,0,1290.32,0,3870.97,1290.32,1290.32,0,1290.32,0
HIS.G0.03.1,History,G0,M,NS,Essay,78947.37,61004.78,58612.44,20334.93,16746.41,16746.41,4784.69,13157.89,5980.86,3588.52,2392.34,15550.24,5980.86,0,3588.52,10765.55,2392.34,3588.52,0,3588.52,8373.21,4784.69,3588.52,0,1196.17,0,3588.52,0,1196.17,3588.52,3588.52,0,4784.69,2392.34,0,1196.17,3588.52,0,3588.52,7177.03,0,0,0,0,4784.69,0,1196.17,0,1196.17,7177.03
HIS.G0.03.2,History,G0,M,NS,Essay,68965.52,87221.1,26369.17,16227.18,20283.98,12170.39,18255.58,6085.19,14198.78,4056.8,8113.59,20283.98,0,6085.19,4056.8,4056.8,4056.8,2028.4,0,0,2028.4,0,2028.4,2028.4,2028.4,0,2028.4,12170.39,4056.8,0,2028.4,0,0,2028.4,0,4056.8,4056.8,0,2028.4,2028.4,0,2028.4,2028.4,0,2028.4,0,0,2028.4,2028.4,0
HIS.G0.04.1,History,G0,F,NS,Essay,57434.25,40257.65,22544.28,26301.66,30059.04,23617.82,13955.98,14492.75,7514.76,7514.76,3757.38,12882.45,7514.76,7514.76,9661.84,4294.15,3757.38,4830.92,8051.53,1610.31,9125.07,1610.31,5367.69,536.77,2683.84,0,4294.15,17713.37,0,1073.54,0,4294.15,2147.07,1073.54,2147.07,3757.38,10198.6,3220.61,1073.54,2683.84,4830.92,0,2147.07,0,536.77,2683.84,1073.54,536.77,2147.07,536.77
HIS.G1.01.1,History,G1,F,NS,Essay,91423.19,72573.04,22620.17,23562.68,17907.63,17907.63,5655.04,11310.08,2827.52,1885.01,1885.01,8482.56,2827.52,7540.06,942.51,3770.03,2827.52,3770.03,2827.52,1885.01,4712.54,3770.03,1885.01,942.51,2827.52,0,942.51,1885.01,0,0,2827.52,5655.04,2827.52,2827.52,1885.01,4712.54,4712.54,942.51,2827.52,942.51,942.51,1885.01,0,0,0,1885.01,942.51,0,942.51,0
HIS.G1.02.1,History,G1,F,NS,Report,53721.04,46821.09,25135.53,22178.41,28092.66,23656.97,12814.19,15278.46,7392.8,2464.27,4928.54,16757.02,4435.68,6407.1,6407.1,4928.54,8378.51,4928.54,8871.37,2464.27,3449.98,4435.68,5421.39,2957.12,3449.98,0,985.71,4435.68,1971.41,0,0,4928.54,985.71,1971.41,1478.56,3942.83,985.71,3449.98,1971.41,985.71,1478.56,985.71,1478.56,6407.1,1478.56,1971.41,492.85,2957.12,2464.27,4435.68
HIS.G1.03.1,History,G1,M,NS,Essay,62376.24,44719.47,43894.39,20792.08,18976.9,13861.39,6270.63,13696.37,5610.56,5775.58,1320.13,14521.45,3630.36,5115.51,4620.46,14026.4,6600.66,4125.41,5115.51,3465.35,4455.45,1320.13,6765.68,5610.56,1980.2,660.07,10066.01,0,495.05,165.02,0,2475.25,825.08,4290.43,1155.12,3795.38,0,825.08,1485.15,2970.3,2310.23,2970.3,330.03,495.05,2145.21,660.07,990.1,165.02,2475.25,2640.26
HIS.G1.04.1,History,G1,F,NNS,Essay,74365.02,44252.42,31683.69,21995.29,24875.62,22518.98,21471.59,9950.25,6284.37,8117.31,6546.22,12306.89,8641.01,6284.37,5236.97,3927.73,10212.1,10473.95,3142.18,4189.58,5498.82,1832.94,5498.82,2618.49,3927.73,9164.7,3665.88,3142.18,1832.94,2618.49,1832.94,1571.09,3404.03,5236.97,1309.24,4189.58,6284.37,1047.39,1571.09,4451.43,2094.79,1832.94,1309.24,1047.39,2880.34,2618.49,1571.09,0,2618.49,3927.73
HIS.G1.05.1,History,G1,F,NS,Report,67651.63,39269.05,41213.06,19051.32,22550.54,26049.77,3110.42,9331.26,5054.43,1555.21,1555.21,10108.86,388.8,7387.25,1555.21,6609.64,1944.01,5443.23,1166.41,3110.42,6220.84,5054.43,1166.41,5832.04,4276.83,777.6,1166.41,13219.28,1555.21,0,0,1166.41,388.8,777.6,1944.01,3888.02,9720.06,3888.02,1166.41,1944.01,1944.01,388.8,0,5054.43,2721.62,388.8,1166.41,1555.21,1944.01,5443.23
HIS.G1.05.2,History,G1,F,NS,Critique,71991.59,47293.75,30478.19,30478.19,19442.98,22595.9,5254.86,16815.55,6305.83,3678.4,2101.94,11560.69,525.49,5254.86,4203.89,3678.4,6831.32,3152.92,3152.92,8933.26,6831.32,1576.46,1576.46,4729.37,2101.94,1050.97,1050.97,13137.15,2627.43,0,2101.94,525.49,2627.43,2101.94,2101.94,5254.86,5254.86,2627.43,0,2101.94,1576.46,1050.97,525.49,0,2101.94,525.49,0,525.49,1576.46,2101.94
HIS.G1.06.1,History,G1,F,NS,Report,89533.93,32706.46,32706.46,23303.35,25347.51,14309.08,4497.14,24121.01,6950.12,1635.32,2861.82,16762.06,1635.32,7767.78,9403.11,4905.97,4497.14,5723.63,7358.95,4497.14,4497.14,6132.46,16762.06,408.83,4088.31,1226.49,14309.08,6132.46,1226.49,408.83,817.66,5314.8,1226.49,817.66,2044.15,1635.32,4497.14,2861.82,817.66,4905.97,1635.32,2044.15,0,0,8176.61,2861.82,408.83,817.66,1226.49,2452.98
HIS.G1.07.1,History,G1,M,NS,Report,77288.94,47562.43,23781.21,14268.73,33293.7,21403.09,10701.55,14268.73,2378.12,8323.42,5945.3,14268.73,1189.06,3567.18,9512.49,4756.24,3567.18,9512.49,8323.42,7134.36,7134.36,0,3567.18,3567.18,9512.49,0,2378.12,9512.49,3567.18,4756.24,1189.06,4756.24,2378.12,3567.18,3567.18,2378.12,2378.12,0,2378.12,2378.12,0,1189.06,1189.06,0,3567.18,0,0,1189.06,2378.12,1189.06
HIS.G1.07.2,History,G1,M,NS,Report,86572.44,59187.28,28268.55,22084.81,22084.81,17667.84,8833.92,11484.1,7950.53,5300.35,8833.92,13250.88,2650.18,4416.96,15017.67,883.39,2650.18,3533.57,15017.67,1766.78,5300.35,883.39,3533.57,5300.35,2650.18,3533.57,5300.35,883.39,883.39,1766.78,3533.57,7950.53,4416.96,1766.78,6183.75,1766.78,0,3533.57,883.39,1766.78,883.39,4416.96,883.39,0,2650.18,1766.78,883.39,3533.57,883.39,0
HIS.G1.08.1,History,G1,M,NS,Report,56607.83,44123.98,35729.66,27335.34,26259.15,22600.09,13560.05,14851.49,7748.6,7533.36,4520.02,9685.75,6672.41,5165.73,7533.36,3443.82,3874.3,5380.97,4735.26,4735.26,6026.69,2152.39,3443.82,9255.27,7318.12,860.96,3228.58,1506.67,1937.15,215.24,1291.43,2152.39,3659.06,3874.3,2582.87,2582.87,2152.39,215.24,1721.91,3228.58,430.48,1506.67,2582.87,1291.43,4735.26,860.96,860.96,430.48,430.48,2152.39
HIS.G1.09.1,History,G1,M,NS,Report,83802.38,43464.67,21575.98,25953.72,28455.28,23764.85,10318.95,11569.73,6253.91,7504.69,4065.04,8442.78,938.09,7817.39,6879.3,6879.3,2501.56,7191.99,6566.6,3439.65,5628.52,3439.65,2188.87,4065.04,2188.87,938.09,1563.48,10006.25,1563.48,938.09,625.39,4065.04,4377.74,1563.48,1563.48,1250.78,6566.6,1563.48,2188.87,1563.48,5003.13,1250.78,1563.48,0,938.09,938.09,1563.48,2501.56,1563.48,938.09
HIS.G1.10.1,History,G1,M,NNS,Critique,61216.43,53317.54,24486.57,23301.74,16982.62,16982.62,12243.29,19747.24,5529.23,3554.5,4344.39,13428.12,2764.61,7898.89,10663.51,9873.62,12638.23,3159.56,3949.45,5924.17,6714.06,9478.67,1974.72,1184.83,1184.83,16982.62,1184.83,9083.73,2369.67,4739.34,2764.61,1974.72,3554.5,789.89,3554.5,2764.61,5924.17,1974.72,5134.28,4739.34,1579.78,1184.83,2764.61,0,2764.61,789.89,0,394.94,789.89,1184.83
HIS.G2.01.1,History,G2,M,NS,Report,64139.94,33430.52,38095.24,15743.44,23517.98,11661.81,1166.18,14382.9,10884.35,6413.99,777.45,5442.18,1554.91,5053.45,3692.91,6219.63,5247.81,6997.08,2526.72,5830.9,2526.72,1554.91,2526.72,2138,3109.82,583.09,3692.91,971.82,194.36,777.45,194.36,1554.91,1166.18,5830.9,2332.36,1943.63,0,1360.54,1360.54,388.73,4081.63,194.36,583.09,0,583.09,1166.18,1360.54,194.36,583.09,1166.18
HIS.G2.02.1,History,G2,M,NS,Report,62036.27,44105.52,27617.48,28854.08,27617.48,18342.95,5976.92,16075.85,6801.32,5358.62,5976.92,6389.12,1648.8,3297.61,4946.41,6389.12,6389.12,7831.82,7419.62,7007.42,3297.61,3091.51,7419.62,4328.11,3709.81,412.2,3709.81,3709.81,1030.5,1030.5,824.4,8037.92,1442.7,1442.7,3503.71,3091.51,1854.91,2061.01,2061.01,2267.11,2061.01,1854.91,2267.11,206.1,1442.7,1030.5,824.4,412.2,2061.01,1236.6
HIS.G2.03.1,History,G2,F,NS,ResponsePaper,69848.66,38416.76,25611.18,29103.61,18626.31,15133.88,8149.01,19790.45,9313.15,9313.15,4656.58,13969.73,0,6984.87,4656.58,8149.01,3492.43,5820.72,10477.3,1164.14,3492.43,2328.29,8149.01,2328.29,0,0,4656.58,0,1164.14,0,1164.14,5820.72,1164.14,2328.29,3492.43,2328.29,0,1164.14,2328.29,1164.14,3492.43,0,5820.72,1164.14,0,2328.29,1164.14,0,2328.29,1164.14
HIS.G2.03.2,History,G2,F,NS,Report,63412.6,36503.96,36503.96,25865.67,18356.28,15644.56,5632.04,11264.08,8135.17,4797.66,1042.97,11681.27,2711.72,8969.55,1251.56,8343.76,5632.04,6257.82,5214.85,3546.1,2920.32,3128.91,14184.4,2294.53,4589.07,834.38,5423.45,625.78,417.19,417.19,1042.97,8135.17,2294.53,4171.88,2085.94,5632.04,208.59,1042.97,834.38,2920.32,4171.88,1251.56,834.38,4797.66,417.19,1042.97,208.59,417.19,1877.35,2085.94
HIS.G2.04.1,History,G2,M,NS,Essay,104199.44,48529.59,27834.93,22752.03,32191.7,21420.79,12586.23,9681.71,6172.09,6535.16,968.17,9560.69,2662.47,9439.67,3025.54,4356.77,3509.62,2541.45,3509.62,4477.79,6656.18,968.17,3146.56,3267.58,7261.29,726.13,2783.49,3751.66,242.04,968.17,3267.58,2541.45,1936.34,2299.41,1815.32,3872.69,4477.79,242.04,1210.21,605.11,1694.3,1089.19,484.09,242.04,1936.34,1331.24,605.11,0,1936.34,4477.79
HIS.G2.05.1,History,G2,F,NS,Essay,77017.87,34996.92,28219.35,26370.92,22674.06,17252,10227.97,14540.97,5668.52,6531.12,5791.74,9981.52,5914.97,7024.03,6407.89,5422.06,5914.97,8009.86,4682.69,5668.52,3450.4,3696.86,7516.94,2218.11,1848.43,246.46,9735.06,8872.46,1109.06,1848.43,739.37,3080.71,4066.54,6284.66,3943.31,4559.46,9118.92,1725.2,3327.17,1355.51,5791.74,1725.2,1848.43,1109.06,369.69,3450.4,492.91,1725.2,739.37,3080.71
HIS.G3.01.1,History,G3,F,NS,Report,70372.82,58680.79,48532.98,25810.72,21839.84,18310.17,8382.97,15662.92,10809.62,3750.28,3529.67,9706.6,1323.63,6176.92,1544.23,9044.78,4632.69,4632.69,3970.88,3088.46,4853.3,2647.25,3970.88,882.42,1764.84,2426.65,2426.65,13456.87,2206.04,1323.63,0,2206.04,1323.63,2206.04,441.21,2426.65,7500.55,661.81,2426.65,1985.44,5735.72,1103.02,220.6,1544.23,1544.23,1103.02,220.6,441.21,3529.67,441.21
HIS.G3.02.1,History,G3,F,NS,Report,89747.52,39762.85,31687.62,23612.39,30358.79,17377.08,3475.42,8075.23,8586.32,6848.61,2964.33,5724.22,919.96,4702.03,7257.49,7257.49,3986.51,6030.87,17479.3,7768.58,4497.6,2964.33,2453.24,3884.29,6030.87,1839.93,1431.05,2759.89,408.87,306.65,613.31,5315.34,4293.16,1226.62,1839.93,1635.49,3270.98,2657.67,715.53,3679.85,2555.45,1226.62,2248.8,511.09,2351.02,1431.05,613.31,102.22,2351.02,2351.02
IOE.G0.01.1,Industrial and Operational Engineering,G0,F,NS,Proposal,86101.69,18305.08,51525.42,38644.07,18305.08,14237.29,6779.66,4745.76,12203.39,8813.56,7457.63,677.97,6101.69,4067.8,4067.8,5423.73,2711.86,3389.83,0,4745.76,4067.8,4745.76,2033.9,4067.8,677.97,0,0,0,0,26440.68,20338.98,0,12881.36,2711.86,2711.86,677.97,0,1355.93,677.97,0,8135.59,677.97,1355.93,0,677.97,0,1355.93,2033.9,677.97,2033.9
IOE.G0.02.1,Industrial and Operational Engineering,G0,M,NS,ResearchPaper,103039.87,26056.06,29214.37,16581.13,21318.59,11448.87,5132.25,6316.62,15001.97,7500.99,6711.41,5527.04,2763.52,5921.83,4737.47,10264.51,7106.2,789.58,18949.86,4342.68,1579.16,4342.68,1973.94,3553.1,1973.94,0,394.79,0,1973.94,394.79,0,13028.03,1973.94,1579.16,1973.94,789.58,0,1973.94,394.79,5921.83,4737.47,5132.25,394.79,0,3158.31,2368.73,1184.37,394.79,2763.52,789.58
IOE.G0.03.1,Industrial and Operational Engineering,G0,M,NS,Critique,67164.18,37313.43,35820.9,23880.6,11940.3,19402.99,13432.84,14925.37,17910.45,8955.22,4477.61,4477.61,2985.07,5970.15,4477.61,1492.54,1492.54,7462.69,7462.69,11940.3,2985.07,1492.54,2985.07,1492.54,2985.07,0,0,0,2985.07,0,0,5970.15,0,2985.07,0,0,0,0,1492.54,1492.54,1492.54,2985.07,1492.54,0,4477.61,0,1492.54,1492.54,5970.15,2985.07
IOE.G0.03.2,Industrial and Operational Engineering,G0,M,NS,Critique,65329.88,27813.71,31694.7,30401.03,9702.46,19404.92,14877.1,12936.61,23932.73,6468.31,7761.97,3234.15,10349.29,5174.64,5174.64,3880.98,5174.64,3880.98,5821.47,5174.64,4527.81,7761.97,3880.98,7115.14,3234.15,0,1940.49,0,1293.66,2587.32,3234.15,7115.14,4527.81,3234.15,0,1293.66,0,1940.49,2587.32,1293.66,2587.32,3234.15,4527.81,0,2587.32,646.83,3234.15,0,3234.15,0
IOE.G0.04.1,Industrial and Operational Engineering,G0,F,NS,Proposal,107317.07,35121.95,33170.73,27154.47,24552.85,16097.56,8292.68,7642.28,9105.69,12032.52,10406.5,2926.83,7154.47,4227.64,1300.81,4065.04,1300.81,5853.66,4065.04,8455.28,2276.42,2764.23,2439.02,4227.64,2926.83,162.6,2113.82,0,2439.02,3252.03,4390.24,3577.24,5853.66,5365.85,1788.62,325.2,325.2,2276.42,1788.62,650.41,3577.24,650.41,813.01,0,1788.62,1951.22,813.01,162.6,1138.21,650.41
IOE.G0.05.1,Industrial and Operational Engineering,G0,F,NS,ResearchPaper,90715.5,32793.87,31516.18,24701.87,14054.51,19591.14,7240.2,10647.36,14906.3,9369.68,11499.15,5536.63,6388.42,5110.73,5110.73,3833.05,5110.73,5536.63,19591.14,4258.94,5536.63,4258.94,9369.68,2555.37,5536.63,0,3407.16,0,4684.84,425.89,0,9795.57,2981.26,2555.37,1277.68,1703.58,0,3833.05,425.89,851.79,1703.58,4684.84,425.89,0,5536.63,2129.47,2129.47,1277.68,1277.68,0
IOE.G0.06.1,Industrial and Operational Engineering,G0,M,NS,Report,75297.82,30568.67,32816.36,37536.53,13261.41,18206.34,17756.8,8766.01,9889.86,7192.63,4944.93,3821.08,10339.4,6068.78,3596.31,8541.25,2922,2247.7,1348.62,3371.54,5169.7,2697.24,4720.16,899.08,2022.93,0,2697.24,449.54,3596.31,2922,224.77,3821.08,4720.16,1348.62,3371.54,1798.16,224.77,2022.93,6967.86,2922,4045.85,4045.85,2697.24,0,449.54,674.31,2022.93,1123.85,1798.16,899.08
IOE.G0.07.1,Industrial and Operational Engineering,G0,M,NS,Report,81717.98,27366.02,20524.52,19764.35,26605.85,17863.93,13302.93,14823.26,16723.68,9122.01,7981.76,6081.34,4561,5321.17,7981.76,5701.25,2660.59,4561,5701.25,9122.01,3040.67,6081.34,4941.09,1520.33,1140.25,0,760.17,380.08,1520.33,6841.51,3040.67,1900.42,2280.5,1140.25,1520.33,1140.25,760.17,6841.51,3800.84,1900.42,2660.59,1900.42,1520.33,0,1520.33,1520.33,760.17,1140.25,1140.25,380.08
IOE.G0.08.1,Industrial and Operational Engineering,G0,M,NS,Proposal,74047.95,32440.06,34555.71,26093.09,14104.37,20451.34,12693.94,9873.06,16220.03,14104.37,13399.15,4231.31,11988.72,7052.19,2115.66,6346.97,4231.31,3526.09,2115.66,2115.66,4936.53,2820.87,0,4231.31,1410.44,0,2115.66,0,5641.75,23272.21,14104.37,1410.44,705.22,5641.75,2115.66,705.22,0,2115.66,2115.66,7052.19,1410.44,4936.53,2820.87,0,2820.87,0,4936.53,705.22,1410.44,705.22
IOE.G0.09.1,Industrial and Operational Engineering,G0,M,NS,Critique,88874.26,26333.11,42132.98,32916.39,17116.52,21724.82,17116.52,7899.93,11849.9,9216.59,3949.97,4608.29,9874.92,9216.59,3949.97,2633.31,4608.29,6583.28,5266.62,9216.59,5924.95,5266.62,4608.29,0,1974.98,0,3291.64,0,1974.98,5924.95,3291.64,5924.95,2633.31,4608.29,658.33,1316.66,0,658.33,3949.97,2633.31,2633.31,2633.31,1974.98,0,658.33,1316.66,658.33,0,2633.31,658.33
IOE.G0.10.1,Industrial and Operational Engineering,G0,F,NS,ResearchPaper,72144.29,23547.09,38577.15,18036.07,12024.05,19539.08,9018.04,20040.08,22044.09,7014.03,2505.01,3507.01,14028.06,7515.03,3006.01,4008.02,11523.05,1503.01,5010.02,10521.04,1503.01,5511.02,2004.01,2004.01,2505.01,0,5511.02,0,3006.01,3507.01,23547.09,4008.02,2004.01,5010.02,2004.01,1002,0,0,1503.01,1002,4008.02,2505.01,1503.01,0,2505.01,4008.02,4008.02,501,1503.01,501
IOE.G0.11.1,Industrial and Operational Engineering,G0,F,NS,Proposal,86099.24,28261.58,21689.12,38120.28,16102.53,20046.01,17088.4,10515.94,7229.71,9201.45,14130.79,3943.48,6243.84,5257.97,5915.22,1643.12,5257.97,5257.97,1314.49,6901.08,985.87,3286.23,2628.98,1971.74,1643.12,0,1314.49,0,3286.23,14130.79,14459.42,328.62,3286.23,2628.98,2300.36,0,0,8215.58,2628.98,3614.85,3943.48,985.87,328.62,0,1971.74,985.87,328.62,657.25,2628.98,328.62
IOE.G0.12.1,Industrial and Operational Engineering,G0,F,NNS,Report,82949.31,39631.34,25806.45,12903.23,14746.54,23963.13,15668.2,7373.27,15668.2,10138.25,11059.91,2764.98,12903.23,3686.64,4608.29,5529.95,3686.64,6451.61,0,3686.64,2764.98,2764.98,1843.32,1843.32,2764.98,0,1843.32,0,3686.64,3686.64,6451.61,0,5529.95,921.66,11059.91,921.66,0,2764.98,0,0,1843.32,0,4608.29,0,2764.98,0,4608.29,1843.32,5529.95,1843.32
IOE.G0.12.2,Industrial and Operational Engineering,G0,F,NNS,Proposal,104104.1,31531.53,51551.55,32032.03,14514.51,10510.51,3503.5,4004,11011.01,5005.01,1501.5,2002,2502.5,4504.5,1001,10510.51,1501.5,4504.5,0,1501.5,2002,3503.5,6006.01,4004,2002,0,5005.01,0,500.5,28528.53,0,500.5,4504.5,500.5,1001,0,0,0,3503.5,2002,6506.51,1001,2002,0,500.5,500.5,1501.5,500.5,1001,500.5
IOE.G0.13.1,Industrial and Operational Engineering,G0,M,NS,Report,81286.55,25730.99,39473.68,42105.26,8187.13,16959.06,8771.93,10818.71,18713.45,7309.94,18713.45,3508.77,2923.98,8187.13,2339.18,4970.76,1461.99,1169.59,2046.78,5555.56,877.19,3216.37,5555.56,1169.59,2046.78,0,1754.39,0,3801.17,21052.63,0,584.8,9356.73,4970.76,877.19,0,0,2923.98,9356.73,1461.99,5555.56,292.4,0,0,1754.39,877.19,584.8,877.19,292.4,877.19
IOE.G1.01.1,Industrial and Operational Engineering,G1,M,NS,ResearchPaper,90769.23,32307.69,30256.41,22564.1,20512.82,18461.54,9743.59,13333.33,14871.79,18974.36,11794.87,5641.03,1025.64,8717.95,13846.15,13333.33,4102.56,2051.28,12307.69,5641.03,1538.46,512.82,1025.64,1025.64,6153.85,0,0,1025.64,1025.64,3076.92,0,8717.95,2564.1,2051.28,3589.74,512.82,2051.28,4615.38,512.82,3076.92,1538.46,1538.46,3076.92,512.82,0,1025.64,1538.46,2051.28,512.82,512.82
IOE.G1.02.1,Industrial and Operational Engineering,G1,F,NNS,ResponsePaper,54732.04,25085.52,41049.03,30786.77,14823.26,19384.26,3420.75,11402.51,14823.26,4561,17103.76,4561,0,4561,12542.76,3420.75,4561,17103.76,23945.27,5701.25,1140.25,2280.5,1140.25,2280.5,9122.01,4561,3420.75,1140.25,0,0,0,9122.01,1140.25,1140.25,1140.25,3420.75,0,5701.25,0,1140.25,2280.5,1140.25,0,1140.25,0,0,0,0,0,2280.5
